study_hours,focus_score,assignments,attendance,phone_hours,stress_level,sleep_hours,final_grade
9.892370829281072,47.960509766945506,99.18946957744367,61.78412672879425,1.8907176106783614,4.103082357890829,6.71771957324721,98.56572123306199
4.350751460907078,29.12766279103467,98.40959527965131,85.68301415560768,3.442432555716261,9.042837841814327,5.19131206669965,64.05538025411076
2.0743932540702223,32.09974629879476,85.56726727356278,93.68390172803744,8.695984797976962,3.623652353360731,8.255459411160722,49.89962827173214
8.526563291633725,38.025354396098805,76.15960734573983,56.340089956338005,4.118223583708005,6.064403890079825,6.78609522465022,81.29444493095897
5.841677431135614,40.07733290722384,70.44649351757593,93.32978442977517,9.75740814562745,1.8975787510949416,5.034205190717806,64.53278366715578
2.342420583292567,88.04928462729103,90.62710817644843,79.6787627207149,9.817609012964738,9.297600671194752,7.117539049781111,49.74782913560118
6.446946011223972,64.89782306260199,50.26076651336416,56.3555245433512,3.4144841840820104,2.26693411994092,5.788583824712138,85.77182447998894
1.3782737322674024,61.87127290994931,62.73768487394139,71.3770927679856,1.368804000249014,3.024071251573665,8.222028061460328,68.36611587973765
11.002524422866603,29.181509749537398,73.35729785565513,58.04301467425489,7.345569557848412,6.023207423153935,6.266498693232714,82.45117819312092
3.846579797600186,88.8111754679548,58.78333331086438,85.01739444332847,5.0588785238350935,7.876837001916834,7.632206790537084,71.64260677355013
8.287745127893801,77.8251442566787,59.924051786318756,87.94340672089749,1.9067755956361867,6.57416175342669,4.477681038181186,94.56681549532547
4.42882183698352,25.413468952000127,53.11992672514591,55.289826013639946,7.367705370802385,3.0892052152014053,5.980121731511731,52.598263241113834
6.720748232955919,76.62680777838149,69.49622716791752,75.30699263473221,1.2805741820072911,1.008487382747413,8.916207182361994,99.9
7.013813072776076,63.483057387411684,89.54021696105812,90.73125280129585,8.831770214430179,7.814355222766952,8.042301447385743,71.65720928609323
3.0333990107807973,26.538027659742262,44.1069864604419,96.80815207754983,2.2478727620197336,9.866865933199843,4.799704011834644,52.01408546315754
11.665430905410144,56.664051322292515,95.4103127127409,75.6758933370885,2.145806908720525,8.289218082754815,5.388820247386276,99.9
9.52646105697226,58.775702970403756,78.23613576237608,97.51396118057036,2.5810506817172607,5.141859563409538,5.649079044281805,97.6981030466898
11.33448835720608,33.26196321306206,87.6291248876021,76.78444852280148,9.6423972264286,9.13390535259196,7.251827802477228,79.85222191903436
10.843100854704137,95.65585176002259,68.9333484841008,69.7095247299954,7.238524242284614,4.68862905806515,7.784973797448278,99.9
7.576899766921937,87.99802971845295,84.56616909968444,92.41015642764478,8.21234381917273,5.724406758191208,7.747633044039549,85.07358552623565
11.140616585254286,73.52178698632866,31.134027813762703,74.64913552290446,4.578714871594777,5.2941679065611496,6.549370281532014,99.33635922622074
1.9734175225711144,56.98364488004857,87.28662973456747,73.59512552822615,4.0268145475446,5.028614853989724,8.054102689190756,64.25885026082956
3.155811486610597,52.941243326760684,32.80972013597565,74.51562447049142,3.1103560610485292,7.976716923645151,6.185390413787376,54.514321744862585
1.4975001780159187,72.07787737207633,92.29393634540037,92.33925009348727,5.32583225481168,5.740920165425428,4.61940282647781,62.06776937026724
4.578633638395908,63.634549552552436,99.43739230670504,91.5970770844026,5.966458601807517,3.850454098226945,6.822209208269067,74.13129397078467
5.275450186584302,24.98184847055085,50.58472235237445,70.17599962201056,6.685973592874799,3.3234235089263047,8.761506923005534,60.93835314391279
3.984839349512855,61.000211901626535,44.72229894000556,66.66499299352625,3.3140665359882506,1.3397258527069005,7.964968256962557,71.41555646749278
10.116112600671222,84.51228937862716,83.57543547006284,74.59640120195647,9.537886728126916,6.248756456947413,6.8935032384612125,89.65725311551596
4.924286593629482,56.73919020775664,47.71184386441773,78.63862548685546,2.5278264838642226,3.069652738609308,7.234028301745484,79.02076632214435
4.090279606561189,24.156526204341475,90.58936682205425,61.91686053139985,9.690878572897711,2.3332052981474476,8.652810135177862,54.302997122054194
6.9696569147407335,82.90225595072265,37.19898145102337,89.69775423577954,1.133705102567534,6.8844696744490985,6.141713972174802,89.48092656847979
2.5501664747223893,36.10910257087795,38.81686374655508,74.32413828662115,5.330131226351611,7.13088332039394,5.656970694713187,47.367360887923965
9.824166788294436,40.6896667910431,98.5406088570431,66.70227742099797,4.000310543049065,7.769394030318994,8.886207825002245,90.72517171755474
1.8200570804774792,33.17650827458367,77.16872287890033,55.34104964819953,5.0421107253722575,5.5321920670473235,8.317215667551668,51.382581771852166
11.855756302605691,46.4172051897198,89.2821057100267,61.94225802018035,6.135981210827102,9.04649144683498,5.615217923093012,90.19475988869223
9.494692462263231,80.5401204550908,52.703056414606266,97.46405858779919,4.920302422114381,9.42708478058405,6.3189029868046145,93.66714665499899
3.1858724968758967,61.550868760314984,77.35386246644231,65.25498434097634,4.733621652714355,8.266338458132406,6.075390645038995,62.596133242445255
1.0607432883596264,36.390501932057006,71.5969279116018,58.44296446835177,7.594510738719759,6.720341338073685,4.745478393357169,39.2493292723542
9.970075713003176,90.22640625216327,72.22050840860629,73.03363958274966,7.172886475778181,3.733488582320698,8.789096619066296,99.9
8.775430782323788,90.36654839612234,77.77727216764052,65.35438716801244,8.499441538322632,9.84650429458199,6.021562156098794,84.12351699118571
9.01907884845086,89.64627400368056,70.2751421190369,51.757962513559704,3.24963083115546,3.467225504727445,8.37664541318954,99.9
9.483973813545402,39.10369691052314,60.03436585118662,66.15726086397086,6.485756587786573,2.8239122979138793,4.946781138403326,84.51931210628243
1.8144911690749939,56.099147534479044,49.31458860663828,77.20543119697342,6.266753068535685,4.979387024079244,6.739354053186099,54.70125270857724
4.943123013986998,98.79917249127001,83.80069316392414,77.58561860099834,4.327640297854199,1.5115651364114961,4.119806925621349,86.5003938044427
2.274559654776427,81.76099810479923,45.83907010022303,67.82794605884443,5.374517877124128,9.806450182046117,7.821102419211543,55.15180125295632
10.494137684631529,22.173393698044784,78.46480143080899,72.36513781263002,3.8240392897515587,6.295902007747824,6.904569491231392,85.38457788396279
7.856279395103137,25.216367300839366,46.33329758545287,98.27589591173832,2.276599578552867,6.012568824977578,7.127947917348763,80.88262800950898
4.639878273379141,57.114510144986625,73.77311189681177,68.86742386151558,2.9242108959645954,6.902166519097479,4.258604412773267,66.7449902537754
1.6991418531462599,92.73761646892481,82.29547869903203,62.91134066299915,1.94962281761081,5.47321282999486,5.055191651043077,72.85406204074113
4.420805538872284,63.09614383621714,45.30997222345775,62.173352203338005,7.1476261767111176,1.2885716538508742,4.3716543617679005,66.4813356042284
4.577016542294217,59.82500064274322,34.19603106029158,72.88823063520671,6.946546537982364,6.510801599563571,5.444571579019058,61.96753928216904
9.025667961718705,28.437895996530447,39.16816200959219,87.97600743584721,9.555457344218855,7.445564892607876,7.137195038410755,66.53889903521143
8.013132184907345,72.54240837794353,72.41978770897178,60.29940920942366,7.567105722825172,4.750741545616478,6.8309299215868755,80.06262038528557
10.759340168339591,85.76825284801804,89.46124843580148,85.46480635703841,1.468412548805183,7.815660148640736,7.060749108066951,99.9
6.194364176781442,50.43360060060499,33.14977748647971,51.057491167470815,8.958206565360587,3.0430116940457856,6.746256356889472,60.94699058688546
2.3155367053213185,82.0489480740262,81.39058813291524,70.9466488991973,8.764076466511533,2.9914893195956562,5.365143978379297,60.331520175886965
8.845692659452945,97.15813231206494,53.892305216503644,88.79325326013935,4.9898828869542875,2.4527528891881656,5.222537486722127,99.9
9.368635534785872,36.30131673021513,63.496985894366574,66.93664778872157,6.2727674547512935,4.347952838102456,4.6852984176829064,77.47780739199888
7.174049173264459,61.866370495579304,95.02016848918959,78.18685507226998,9.784704992252669,8.623108318501751,8.245354374517461,74.08311118418385
9.48063897950017,42.971036646766045,53.238005331509186,60.24896164129554,5.790739274633497,8.451208559341579,7.082396792706223,75.30234674451484
6.431751560008298,83.42835352270714,62.573585375764026,87.09976955630862,9.147896455384808,4.445417871671534,4.932555062520299,78.59718039848285
6.7500611232019345,66.2074692704926,30.95776903324768,52.61395516343798,1.7473488202916778,6.302068623822129,4.886046899106198,81.99668470057777
5.702951201944046,70.76659340402429,35.71191040033869,92.62713224377501,2.7194668183781454,7.487346848274241,8.365178007630684,80.72649642439102
1.2796103941850472,83.83313276927153,48.10141137943488,59.909819321083404,4.966794490971861,3.170860971652207,7.713654318816596,61.23816566801122
2.186805696926349,51.677637812996394,31.94965685747521,93.71990158541654,6.262811275035743,2.513269773052724,7.296995399526857,57.13920505248214
1.3457210425540769,93.20720547256346,74.19627282337757,67.62646206502586,8.346050666765201,9.748863938910798,6.034320537696499,49.38341485133549
8.000514523901584,62.6423093796912,59.847884976113576,86.13417872372433,9.894359036288682,6.558015818886567,5.309877821392588,74.2527358788832
4.457915791839593,32.63638582682784,68.37016419096153,65.96126488930942,4.499663468267048,9.832741496502974,8.897253815564119,57.46939442567064
6.59427760281173,75.67192945350419,42.22530301274307,95.29558356173237,1.4267407252607645,4.039803884190062,7.9861978751140015,91.11350843619626
10.983231213187024,83.46090803506036,50.71524206056313,56.33185627591872,8.210543529657922,7.327285299767183,5.508896115681383,88.01614646033636
3.7422145206376243,45.34093416540213,76.46771323969077,58.92598946362993,6.439426471745273,3.0034327288711395,8.237823981392474,57.732040897633
5.514212153391927,88.57434055990024,97.57119065412799,74.65150625794011,2.786885729813815,3.3508015414652164,7.7946597430734075,90.61184525197145
9.311062523973536,92.4914603812613,33.529174152154646,54.096921951907305,5.453456109592781,5.607119091426616,5.485402749389992,94.13971459800676
3.516779820407847,42.15235899022471,92.32690245986862,59.79900923508809,7.68079220980352,3.876563129572641,6.132764271208199,56.45949715367489
1.846779008116723,98.68171781721776,70.38168409178459,97.18831911060072,7.933706083617794,2.50859407456526,4.929767226955133,66.77548893385568
4.187265982051448,31.256922243900675,69.47436967289366,98.82448305739436,5.496565707988858,3.3659263179039343,4.555262221890547,63.391877634842906
2.7734341597940486,36.1612534721992,65.01949746454322,68.81296646652109,3.7469307711597324,1.3217355501927819,7.613810164198483,66.6120989595916
11.226674175768304,34.73798713904209,34.85758601329284,96.16430105069679,9.763683238346442,7.3398125932973795,5.337559286769333,78.72104767893622
9.889324175208586,91.51917680062964,36.29137962153125,77.24123378367159,6.9702634986084355,5.429049913772754,8.100296828731267,93.18811965991728
7.9674413216146585,72.34340418599695,72.06384039613603,63.487123293688356,4.674137674116688,1.8481875976407305,8.97804355757213,90.18266111297851
10.586066492064894,32.16834265778183,53.86710000048908,85.11993605402994,3.5241690178418716,2.545245938156421,4.383099069648243,97.00134995431196
9.840392845890259,55.22587346946792,94.20876466043765,82.94509032874285,7.579926847032059,1.9228108430137962,6.365175625418502,97.60952318754893
3.0522706477463943,69.22384200558416,58.46133761516306,99.45626595543666,3.1796510103439095,6.5133352744828885,8.010312796554015,70.3495977567207
10.818148983389756,26.677126799150663,40.029702109184875,63.252364370464164,2.5453899007631935,1.8478932725124442,7.944754482706168,91.52356709375556
6.932764661072158,90.5933094725871,80.03031834514252,83.60297513308677,5.7685050006586325,7.788540997316945,7.7999857916548425,88.21576386414698
9.881841706804687,84.28828283532282,50.534739500870685,52.601187751472345,3.609886533797277,1.1845982738835206,5.744974676509555,99.9
10.857004299158426,60.41654188613106,66.78292151491252,55.68230193483597,6.660146304312535,3.244382091963029,6.2692662784252615,93.89314671085225
4.498038224690503,97.37012922073363,78.8482949853619,50.195918747554664,2.0614480738681014,9.016000083027164,6.974841786707351,82.32716942016222
2.210571169804444,53.420878342007974,93.01848778414492,99.97303405298365,6.8944699411058945,7.4667818631002145,8.869702917866286,57.65533170647488
3.5072867879613585,98.72882552291982,85.45338363611734,90.1136848573739,3.54966875197932,1.6567149963311896,5.637736354692464,83.64658923872076
5.698185674888819,73.43359990429016,77.34527475109068,89.33615073667704,1.0021864099106146,8.390134940366618,8.61571943858429,85.51477876282256
9.998162425147424,70.77370186031531,77.57432276766005,75.48630376440899,2.1424245190675872,5.437316093861843,5.3467845909024705,99.9
10.468036415819778,33.2763916236628,96.21472508224606,65.003354145272,9.402538400515846,8.621047244519463,8.945372327368524,78.68126009750644
1.0764734358430976,90.55422066437151,50.70768682475752,57.5632142231338,8.80619175203822,6.406657970053541,7.3513184341379585,51.708141392739456
6.618220328353223,54.19917503364921,30.077846593733117,64.23373694232319,3.1024812883261315,7.136497288295729,6.3175574017927545,75.47707894603715
5.591521034636569,32.97867246259835,49.03681915787391,68.79856109645695,8.005347140909421,9.941514043561373,7.066952140318024,51.37337081201726
3.4431859151780326,21.00860159806072,45.252396573872076,87.8155048490147,6.477144338565768,3.0910199133161633,5.362655845201034,51.92945757181066
2.3185190406705107,64.7804546910706,76.32842095797987,76.98308944515762,9.738142403048824,6.615510172852495,5.370869287557333,43.057836469617726
4.713766885439908,62.19196976981411,74.35981198358704,53.87418132777413,4.362450935806532,5.142892510516585,4.567772719217469,69.08009813442153
11.37200674303771,77.54828978953269,71.54229678933066,50.901450447945614,7.133145512654542,1.355067576304223,4.570251488526994,99.9
4.555232252228308,91.22064424142417,31.13704102466176,55.116608976703155,1.5718215018152673,1.1302357735257853,5.738358707344556,84.31824239429426
6.706696839177027,26.352526771442363,81.01446381154533,70.52493568486896,4.566226121347654,2.073057200360728,7.814277389481858,75.4144353143132
8.733208547846957,78.51971922722899,52.64712887398441,96.65964585245092,9.674358950693625,6.841825664846933,7.039855837990812,79.37026871724686
4.999925626172233,34.99295552780658,76.55391923046417,81.87012406046108,5.850827870051085,6.10446779122053,4.512922801655104,63.645940679132664
11.689602909930567,88.65416425257311,68.96048999515074,90.09129499377576,3.5909155300136013,5.980866050473547,8.261182624879556,99.9
11.586920244363224,85.52508110893248,53.9911647799535,73.31872972522743,2.0824386681574616,1.2867108627543407,7.006838134950332,99.9
3.7696052540790057,63.26350039884355,39.42033869728754,68.08330415975215,7.331755061633774,5.223726967240063,8.804277883923898,57.034816814712805
6.46973356481624,76.81942388986492,36.609322836233666,55.420018635831134,6.803704390867541,9.321605360582756,7.350927337056038,69.04270965219042
4.309661407984466,45.14800905469987,88.20628331785565,93.79665110931025,4.365448422433971,4.57832682379582,4.875874318520905,68.43097045959829
4.1332454381521435,57.69343191462517,94.28782794570905,89.15800145139514,9.558472166792509,6.6243022280961075,6.368916811539111,58.901253138922854
1.4057564208998607,85.73095181683773,75.48516327350097,58.40590487988626,1.199825316890653,8.018368080608292,7.242487987736021,66.36458267004312
7.705207673778865,56.741215773857114,37.24038804023384,75.61302819381302,3.733514664686432,8.055327512276989,4.141323505249888,75.88742582177083
6.529469255517476,48.623861226035345,58.14190518217685,74.36874039606224,9.289625376696232,5.673520741557442,4.07455132077404,64.32277392678608
1.566266263749883,59.53699578002399,81.025744007361,81.25457763432644,3.8884189448749633,8.721567508621026,4.647015002992839,51.13173461396801
4.065111106602726,86.25994019497747,84.58746188070477,97.30934469956307,3.2702755046965333,4.522402840273722,5.258322175227354,85.56496758352243
10.99092474563319,46.81664378966982,38.2753035603762,78.98857208812399,5.807983689381226,8.998238933063185,6.147745617603378,85.09288061211038
3.6351807973366967,33.900927450859506,30.00215031917677,77.01086333893093,8.41421574928484,3.162044497559908,6.437202368798942,50.125488160333404
2.593843593003454,76.96112162646246,79.84959321164234,52.5161466467332,1.9283208479052494,3.5219476629151396,4.690138044689484,74.55765173986502
6.383980363053193,86.07825701664655,54.9617323190344,53.1453738009012,9.487186386811626,1.47808561779101,7.366957895579154,74.90942898290112
11.842154995216609,28.050998281882666,47.81369321327821,59.367339566339446,8.155655930630477,8.160236528880546,6.980690308482674,77.32819894876067
3.6626079866265044,39.189929020475574,30.90282288526678,51.623538584587415,2.6312522999639674,4.75349712609435,5.4723204942058015,59.02585723083678
8.393491021464664,31.357759180879512,67.82095847330498,87.16764477850062,7.408071650783464,3.062049525202591,4.06829941717646,77.86900687603412
9.377815768615893,47.83531292657333,89.58055147981872,86.16651519969815,4.464628503738014,3.086112498549217,4.388239576766454,92.36098022396615
3.614012983916396,56.02807831243301,97.03421523908115,56.802811721582145,4.6206521026868685,9.112599471063099,5.958473877554197,62.19705654859021
9.010379834730456,79.90610695706451,69.60214654293024,91.80394503976405,8.049610831949797,8.505249404149332,4.76987175582842,82.8216187595121
5.045614459911786,72.09180679053392,66.0122929417926,57.7393017423056,9.66506327182659,5.98177796821465,5.884098030739854,63.32183004247189
7.955364136529374,69.67428539827449,35.953946984246876,65.05877934986793,2.1399028556247455,6.54499720374149,7.140913022551776,91.06778868506656
7.968826818369842,48.18999572877235,68.42109610798198,62.44884495806825,4.785672131909374,5.268930134952619,6.736187139396417,82.6040350589679
6.893521524822344,87.3158042467808,56.598535527577624,68.6153549286524,5.328474472758732,4.52499888590928,5.155879415686972,84.81355836383439
1.9931874705984913,57.70297339185316,72.49946966185038,62.73318829449809,4.386806352594979,9.239291930964983,5.719112456293762,54.327128266269916
10.188327451481618,98.32839504121236,57.21084435135827,74.4475463219226,4.268702113446025,2.1305143316827184,7.070155992243253,99.9
4.528580714689094,70.73137106365894,46.82093864152567,70.37039406773427,1.4704180080543687,4.7660211074460515,8.304275140217243,80.33186904551151
3.0517036143983964,30.101179325160217,36.647569265986355,99.32847453896633,7.169847585063609,4.1010571718908775,7.766067193694386,53.63379014788907
1.448526557102403,74.09420496603472,52.0442911212227,52.796317506411285,4.925929754080409,5.483356482260335,6.767000134167075,59.07621568974982
7.49982237507066,46.00832123453592,36.76513840014266,57.10906881936758,2.7531442237953407,5.118686870906576,5.811464991582431,77.95461800224673
8.453207980265105,74.9061757348878,42.38278655767888,52.641294695430126,8.344301520718616,5.6700057848597325,5.825256387709027,79.43950263283597
1.1824661182064178,25.57129185299246,99.11353110056821,81.29205974911879,8.22304673336465,2.259270795042947,8.39708655132198,46.76560448709602
6.633023641292091,33.99051497407675,61.087248983463304,52.72546387068598,5.377524652800044,5.618273513619494,4.196217880202732,64.060758243224
3.4914535271773177,88.4589807124629,67.23102365535115,91.82198686880616,3.6860559503298447,3.1817693249848977,8.939913222101305,80.8925602072816
8.096900694503947,38.17436456188119,91.15329701160508,75.5969315340964,6.742834532168072,2.6589821408937215,7.321877054257811,81.22470762136845
2.9180307190549057,86.9632900194352,99.68982303434815,76.35038122907669,3.5933692219966273,1.583507969075721,7.405688495361953,78.43045034154493
8.600315119127124,42.34208707635283,70.79001145412771,78.0797253856097,3.1240713729134084,7.863873028805268,4.189989186523711,83.232591298722
5.2540888093059115,71.43055280469662,86.87316747309202,58.54068531531054,7.57463188623694,4.84697728770904,7.027646374456361,66.34061241965983
11.30402987610408,75.53204588078648,52.88587170356727,59.88451515572438,1.3629271574885564,6.639793149805826,6.423890300452235,99.9
2.5127303856059258,61.012380251604235,51.402077021310376,65.94086614365024,1.8529162393113456,7.54834008974269,4.528894534470335,63.97370234468027
4.751729861552843,44.4248541357385,58.189260469619214,79.67482079109257,1.061093566212308,7.113849987821982,5.389610053846795,70.03871738906705
2.2482087336464796,37.01155010968769,77.07550838715544,60.505888797010726,2.3764886782788355,5.234506471807141,8.451572281068255,59.91802220800932
11.17162980106419,22.655148364994098,77.75341824785691,55.81658635666306,1.620910078394135,4.491086760565569,6.749942079329765,95.91069766943558
10.650732887190792,44.31571209925791,52.06676042546155,98.50584432092161,9.962221310019267,4.383639186765974,6.067082875869543,80.94293593422708
3.8373579048667117,72.25302324250265,39.32469468956401,51.099090740481145,3.5992897295868063,6.760439172370507,4.363410779204055,65.04442871142527
8.25982450637597,95.06438547587861,74.2677379525856,90.13487026680107,2.3434121140232254,5.453149194476861,7.570607637011528,99.9
9.989444202213374,89.69635858104417,38.982810353213516,89.40175747875111,3.1689663219632616,8.642190231896596,7.514254116980163,99.50176797566706
7.107208927594086,81.28518212282421,70.4944755760531,64.8607056922548,9.425130143861212,8.87231785894041,7.070218034862817,72.74444162866521
6.8261563619160714,83.0757874602639,78.53954896394163,56.78133080036567,5.6814420072195615,2.5350434020586663,6.551313231103246,84.94243323276335
3.6603751999049683,73.19879227807962,79.04280474761161,57.28143233527117,4.283362866770712,2.226102863911531,6.168922011036863,74.43045937172614
2.024130445864891,40.82294860528024,82.74304774617177,84.87158086185963,8.860523121182975,6.673608334323996,6.966355464939961,46.318772699850925
10.869373337486595,92.57560245646638,91.10015950959652,82.14032955430869,4.554912434941292,3.7110317325605147,5.166977258642033,99.9
10.904598628796634,73.65858495246673,64.9971294375352,89.13728371256934,4.015077129619263,1.1671364688858898,8.706295320888238,99.9
7.964116030005948,64.8352504784352,81.11744326706997,96.87405861995524,2.86554270294762,8.997784024266597,6.943972645901148,90.88297557562383
4.729327701535707,28.879157537078484,73.34209147560857,84.5963681633296,4.400171415184703,3.042106905194274,5.555962221771883,65.71096132444953
4.84130532073927,55.764443504514034,43.06479578583778,57.79257682757218,3.8501592041523343,9.363525865172281,6.248399254425786,63.132156123532894
8.985512467572633,56.8286616961541,31.79827514085857,62.17213083827053,7.095735633683269,7.456910057904283,8.02842394438446,79.52279078954277
10.868212859478348,89.16508876181359,49.91789699738536,92.10968654365573,3.606244342036544,7.863881409203358,4.808080303651487,99.9
10.75795066691629,63.731857615023074,61.01235944363336,60.465303791710426,6.194797717803053,2.8131534621384438,5.464178112301302,95.83024475302629
9.578631004433863,50.43204391763277,73.19741611000595,53.62611584772407,1.5930294852877545,3.1077498305513163,7.397540113682777,97.71898860294849
8.062348107697165,98.14402628085274,89.49715313522438,85.16400270211253,2.721602410268629,5.691409784416592,5.577446032411119,99.9
1.9255396149455373,28.857647466105256,43.737200169431595,70.1263177745071,4.666647444502139,2.5488986738487593,7.96250840930733,51.48856592756368
2.7779158550407512,53.80387426495557,38.7884852928934,96.00200262729518,9.432543285178259,3.7488852341472905,4.652267435886804,52.91053636676708
10.884096073797872,23.361974013712423,97.44359632320293,82.51275355468309,4.395267871441259,3.89316230153024,7.813430852273043,93.85939804314633
7.670719656255489,79.19232966135442,37.5631191563485,54.52094888958304,6.976667090798507,2.436669399274877,4.3417585742528315,79.97757509922607
1.1011675677829262,93.44612417593206,63.49437490750324,97.39282836268303,3.2957850017925834,2.8466455005564466,4.062963063337474,71.8218319014892
2.116186971526353,42.40298636403915,70.98946101553113,62.927863182012295,2.1433021837590855,8.096966578074309,8.49111759416081,56.61307082661895
8.298519460188615,88.66733414392966,67.89620946352068,66.86062452031429,1.5268294007204513,2.5047626909254155,6.906696084661493,99.9
1.0556774223084056,43.37745843695182,36.02225099230603,70.1130206841771,3.748721486884762,1.2561165265953025,5.759134485434057,48.16368679516191
2.7688885655924853,92.86161293151322,33.991883980253355,52.56121482021566,2.4189492411721716,6.664194483660446,5.162973184819252,68.5928035544572
7.036071683032447,80.31695228774271,37.3838399222725,74.82577111153024,2.5660940321451178,9.783848074532049,7.084428916304081,81.60039023825865
8.610847174619625,84.39254214731508,70.99113787108288,56.16592455376461,7.84683377548255,3.9809243316080924,6.545010917683691,86.25038011323423
8.171573854528607,21.44052444803636,68.10414213440248,70.04851633441758,1.142542638503868,2.0679013287662706,8.957988877649926,86.83190888253793
3.4669624040661575,97.02482856592208,46.36185544257209,67.53548939960422,6.02029113161891,6.133485928307777,8.91607993326873,69.7916216136712
8.833971434822894,78.13367936562585,74.64418992919141,88.64200417132517,4.415152425341184,9.157187899860816,7.175122830708048,91.36973674749775
3.6097399624648006,44.380087630890664,87.40472514389546,90.15852558163655,5.5589499991769245,8.056556018456309,6.214352530529453,56.56953696270446
